,tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,year,jpg_url,img_num,text_url,text_tweet,dog_stage,retweet_count,favorite_count
365,817827839487737858,2017-01-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10.0,Buddy,2017,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,https://t.co/q2BgNIi3OA,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10,,31314,57622
366,817777686764523521,2017-01-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10.0,Dido,2017,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,https://t.co/m7isZrOBX7,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10",doggo-pupper,3084,11901
367,817536400337801217,2017-01-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10.0,Eugene,2017,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,https://t.co/jQUdvtdYMu,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10",,3505,13105
368,817423860136083457,2017-01-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10.0,Ken,2017,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,https://t.co/btzf1zTDeQ,This is Ken. His cheeks are magic. 13/10,,17504,38260
369,817415592588222464,2017-01-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10.0,Strudel,2017,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,https://t.co/3uxgLz8d0l,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10,,1131,6267
370,817181837579653120,2017-01-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13.0,10.0,,2017,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,https://t.co/MiMKtsLN6k,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10,pupper,9907,0
371,817171292965273600,2017-01-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10.0,Tebow,2017,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,https://t.co/56uBP28eqw,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10,,2326,9690
372,817120970343411712,2017-01-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10.0,,2017,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,https://t.co/kCLgD8687T,Name a more iconic quartet... I'll wait. 13/10,,3011,13367
373,817056546584727552,2017-01-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10.0,Chloe,2017,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,https://t.co/r6SLVN2VUH,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,,1927,9517
374,816829038950027264,2017-01-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12.0,10.0,Betty,2017,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,https://t.co/dgvTPZ9tgI,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10,puppo,5496,0
375,816816676327063552,2017-01-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10.0,Timber,2017,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,https://t.co/dVVavqpeF9,This is Timber. He misses Christmas. Specifically the presents part. 12/10,,2361,11071
376,816697700272001025,2017-01-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10.0,Binky,2017,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,https://t.co/WFt82XLyEF,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10,,2545,10905
377,816450570814898180,2017-01-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10.0,Moose,2017,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,https://t.co/LIhmM7i70k,Meet Moose. He doesn't want his friend to go back to college. 13/10,,9366,33961
378,816336735214911488,2017-01-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10.0,Dudley,2017,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,https://t.co/nuJxtmlLcY,This is Dudley. He found a flower and now he's a queen. 11/10,,2269,9564
379,816091915477250048,2017-01-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10.0,Comet,2017,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,https://t.co/tlfuZ25IMi,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10,,2500,9927
380,816014286006976512,2017-01-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11.0,10.0,Larry,2017,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,https://t.co/ghyT4Ubk1r,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10,,6154,0
381,815990720817401858,2017-01-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,10.0,Jack,2017,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,https://t.co/r4W111FzAq,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10,,1207,5545
382,815966073409433600,2017-01-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10.0,,2017,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,https://t.co/MiMKtsLN6k,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,pupper,9907,25057
383,815736392542261248,2017-01-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,10.0,Akumi,2017,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,https://t.co/gd9UlLOCQ0,This is Akumi. It's his birthday. He received many lickable gifts. 11/10,,2625,10937
384,815639385530101762,2017-01-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,10.0,Titan,2017,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,https://t.co/bLZuOh9sKy,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10,,1918,9161
385,815390420867969024,2017-01-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/815390420867969024/photo/1,13.0,10.0,,2017,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,https://t.co/9njRxyUd5L,Happy New Year from the squad! 13/10,,4407,11467
386,814986499976527872,2016-12-31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10.0,Cooper,2016,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,https://t.co/01vpuRDXQ8,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10,pupper,1505,8485
387,814638523311648768,2016-12-30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12.0,10.0,Olivia,2016,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,https://t.co/0LdNjoiNbv,This is Olivia. She's a passionate advocate of candid selfies. 12/10,,3130,12511
388,814530161257443328,2016-12-29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10.0,Alf,2016,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,https://t.co/IOdgfnSE9G,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10,,2156,9629
389,814153002265309185,2016-12-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10.0,Oshie,2016,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,https://t.co/YIJo7X7K9J,This is Oshie. He's ready to party. Bought that case himself. 12/10,,10080,32000
390,813944609378369540,2016-12-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11.0,10.0,Bruce,2016,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,https://t.co/aI7umZHIq7,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10,,3732,0
391,813910438903693312,2016-12-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10.0,Chubbs,2016,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,https://t.co/z1VRj1cYZf,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10,doggo,2194,10342
392,813812741911748608,2016-12-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14.0,10.0,Gary,2016,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,https://t.co/uBnQTNEeGg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10",,16267,40402
393,813800681631023104,2016-12-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10.0,Sky,2016,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,https://t.co/OuaVvVkwJ1,This is Sky. She's learning how to roll her R's. 12/10,,2060,9300
394,813217897535406080,2016-12-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13.0,10.0,Atlas,2016,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,https://t.co/DVYIZOnO81,Here is Atlas. He went all out this year. 13/10,,8476,20783
395,813202720496779264,2016-12-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,10.0,,2016,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,https://t.co/cD967DjnIn,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,doggo,2090,10192
396,813187593374461952,2016-12-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,10.0,,2016,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,https://t.co/rvSANEsQZJ,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,,5096,22085
397,813172488309972993,2016-12-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813172488309972993/photo/1,12.0,10.0,Eleanor,2016,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,https://t.co/bxGwkJa2kE,This is Eleanor. She winks like she knows many things that you don't. 12/10,,2236,10384
398,813157409116065792,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12.0,10.0,Layla,2016,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,https://t.co/hwhCbhCjnV,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10,,2557,8588
399,813142292504645637,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13.0,10.0,,2016,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,https://t.co/KK4XQK9SPi,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,,2728,9361
400,813127251579564032,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,10.0,,2016,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,https://t.co/BzITyGw3JA,Here's an anonymous doggo that appears to be very done with Christmas. 11/10,doggo,3652,13242
401,813112105746448384,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10.0,Toby,2016,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,https://t.co/zfdaGZlweq,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10,,3225,11515
402,813096984823349248,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10.0,Rocky,2016,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,https://t.co/soNL00XWVu,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10,doggo,4207,11694
403,813081950185472002,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10.0,Baron,2016,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,https://t.co/PjulYEXTvg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10,,3220,10989
404,813066809284972545,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10.0,Tyr,2016,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,https://t.co/syuTXARdtN,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10,,2276,8865
405,813051746834595840,2016-12-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10.0,Bauer,2016,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,https://t.co/AIMF8ouzvl,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10,,8503,23337
406,812781120811126785,2016-12-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10.0,Swagger,2016,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,https://t.co/lXFM1l22bG,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,,2191,8380
407,812709060537683968,2016-12-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10.0,Brandi,2016,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,https://t.co/AbBDuGZUpp,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10,,1665,7373
408,812503143955202048,2016-12-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10.0,,2016,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,https://t.co/LRCTJpnCnS,I'm happy to inform you all that Jake is in excellent hands. 13/10,,1424,6787
409,812466873996607488,2016-12-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10.0,Mary,2016,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,https://t.co/BAJrfPvtux,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10,,2231,8900
410,812372279581671427,2016-12-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10.0,Moe,2016,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,https://t.co/gCnAeL2mvT,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10,,4252,15224
411,811985624773361665,2016-12-22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10.0,Ted,2016,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,https://t.co/sIB5C6FDop,Say hello to Ted. He accidentally opened the front facing camera. 11/10,,1647,8102
412,811744202451197953,2016-12-22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10.0,Halo,2016,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,https://t.co/TZkiQZqwA6,This is Halo. She likes watermelon. 13/10,,1884,8429
413,811627233043480576,2016-12-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10.0,Augie,2016,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,https://t.co/IU8S0n4oxn,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10,,3650,14265
414,811386762094317568,2016-12-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10.0,Craig,2016,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,https://t.co/aAUXzoxaBy,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10,pupper,7444,23302
415,810984652412424192,2016-12-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",,,Sam,2016,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1.0,https://t.co/98tB8y7y7t,Meet Sam. She smiles 24/7,,1655,5927
416,810896069567610880,2016-12-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10.0,Hunter,2016,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,https://t.co/zW1o0W4AYV,This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10,,2090,10093
417,810657578271330305,2016-12-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/810657578271330305/photo/1,11.0,10.0,Pavlov,2016,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,https://t.co/MXd0AGDsRJ,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10,,3057,12192
418,810284430598270976,2016-12-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10.0,Phil,2016,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,https://t.co/9p6ECXJMMu,This is Phil. He's a father. A very good father too. 13/10,,13369,39640
419,810254108431155201,2016-12-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10.0,Gus,2016,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,https://t.co/DrsrQkEfnb,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10",,3901,16380
420,809920764300447744,2016-12-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10.0,10.0,,2016,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,https://t.co/HIraYS1Bzo,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10",,4521,17250
421,809808892968534016,2016-12-16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,10.0,Maximus,2016,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,https://t.co/xIfrsMNLBR,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10,,5711,0
422,809448704142938112,2016-12-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12.0,10.0,,2016,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,https://t.co/EMdnCugNbo,"I call this one ""A Blep by the Sea"" 12/10",,1696,7727
423,809220051211603969,2016-12-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10.0,Kyro,2016,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,https://t.co/wHu15q2Q6p,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10,,6554,22246
424,809084759137812480,2016-12-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11.0,10.0,Wallace,2016,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,https://t.co/nadm8yWZ4h,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10,,4046,14685
425,808838249661788160,2016-12-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10.0,Ito,2016,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,https://t.co/Zrrcw29o13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10,,3536,11271
426,808733504066486276,2016-12-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/808733504066486276/photo/1,12.0,10.0,,2016,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,https://t.co/xQfrbNK3HD,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10,pupper,2509,8784
